id,options,times,pointX,pointY,username,fs,Vx,VxIF,VxIE,Vy,VyIF,VyIE,V,VIF,VIE,A,AIF,AIE,J,JIF,JIE,S,SIF,SIE,D,DIF,DIE,Direction,Direction change rate,DVIF,DVIE,cd,cur,currate,currateIF,currateIE
63980,slide,1572944795694 ,840,840,95,18,-1.388888889,6.926968129,1.694771412,0.611111111,12.83221985,0.495217178,1.51738892,4.700440454,2.351734121,-0.027226675,10.01897941,0.000226925,0.003129148,0.115450805,3.94485E-07,-0.00034966,8.520902888,2.60047E-09,3.13E-05,8.413728074,5.03224E-11,-23.75,0.006673153,-0.877415205,0.043783904,0.010584445,0.004397787,0.013912758,2.421911633,0.221379193
63981,slide,1572944795712 ,815,851,95,17,-0.941176471,5.924509924,1.494236403,0.411764706,0.413145071,0.494918494,1.027308776,4.413652255,2.444743698,0.029097981,10.65251607,0.000206309,-0.003164733,1.40868997,4.32851E-07,0.000213412,9.896208105,2.60211E-09,-2.38E-07,8.7352474,4.78277E-11,-23.63,0.261786453,-0.633461748,0.044413625,0.000498753,0.254827428,-0.015620383,2.466591316,0.215977717
63982,slide,1572944795729 ,799,858,95,16,-1.4375,17.55611226,1.326162726,0.5,-4.234042339,0.497022698,1.521974458,3.663464312,2.515059904,-0.02470248,12.19949416,0.000212657,0.000463269,15.0318675,4.86271E-07,0.000209362,12.11648189,2.64367E-09,-4.96E-05,9.277660893,4.22085E-11,-19.18,-0.016314175,7.445867711,0.055614995,0.018900344,-0.010719086,0.008773093,2.397103302,0.213554433
63983,slide,1572944795745 ,776,866,95,16,-1.0625,11.46544988,1.206544837,0.375,2.795516438,0.501613262,1.126734774,3.878068656,2.584141247,-0.017290179,14.11527055,0.00020171,0.003813057,15.51558797,5.68021E-07,-0.000583903,14.44011224,2.41423E-09,6.66E-05,9.978166044,3.45801E-11,-19.44,0.146081616,9.598567234,0.069641918,0.001113586,0.129650402,0.003698303,2.260483942,0.209182908
63984,slide,1572944795761 ,759,872,95,16,-0.8125,-0.008755869,1.138499959,0.25,6.291988734,0.508463366,0.850091907,5.010378182,2.646130727,0.04371874,16.47706038,0.000179777,-0.005529388,17.37385947,6.53567E-07,0.000482276,16.35548961,2.0381E-09,-3.43E-05,10.42917883,2.50136E-11,-17.1,0.160517118,9.505996457,0.07122817,0.01,0.188823252,-0.02054142,2.18767953,0.208822211
63985,slide,1572944795777 ,746,876,95,18,-1.5,6.045183942,1.104434943,0.388888889,7.155352504,0.515881114,1.549591742,5.867994846,2.682492041,-0.044751467,19.88629211,0.000142133,0.002187022,18.36286452,5.67849E-07,-6.69E-05,17.36977727,1.78113E-09,-5.10E-06,10.76660824,1.76162E-11,-14.53,-0.216694097,14.59295234,0.060921207,0.009877978,-0.139839476,0.015392165,2.318545017,0.208249602
63986,slide,1572944795795 ,719,883,95,17,-0.705882353,11.0719541,1.085366372,0.235294118,3.031461813,0.522732376,0.744065332,-6.138141356,2.717014687,-0.005385069,23.59163213,9.75784E-05,0.000983441,18.65019892,3.94593E-07,-0.000158715,16.99869671,1.63113E-09,2.00E-05,11.160481,1.3454E-11,-18.43,0.10210027,20.1005582,0.044753081,0.014616322,0.137219496,0.012801145,2.716306702,0.212676302
63987,slide,1572944795812 ,707,887,95,16,-0.625,11.63609384,1.0508724,0.1875,-3.398992983,0.530958724,0.652519157,-6.123478108,2.795094405,0.011333428,24.44797946,7.8739E-05,-0.001714716,17.93010616,2.86859E-07,0.000181032,15.21843583,1.44221E-09,-1.65E-05,10.78809412,1.06433E-11,-16.7,0.231539215,16.71926879,0.054519788,0.00750469,0.354838954,-0.019995318,3.453544653,0.217628154
63988,slide,1572944795828 ,697,890,95,16,-0.8125,16.70978667,1.001352997,0.1875,-2.075860943,0.541541307,0.833854004,5.988233679,2.889360584,-0.01610203,20.66211485,7.79857E-05,0.001181801,15.01937892,2.31514E-07,-8.33E-05,12.55544382,1.20717E-09,1.25E-06,9.883025094,8.94582E-12,-12.99,0.029113068,13.57904552,0.121830821,0.015929204,0.034913867,0.012894287,4.070508818,0.224549565
63989,slide,1572944795844 ,684,893,95,16,-0.5625,19.51374179,0.960116728,0.125,0.89015814,0.553010957,0.576221529,4.863394411,2.938353297,0.002806779,15.35754785,7.42592E-05,-0.000151162,12.7677582,2.01034E-07,-6.33E-05,10.5604212,1.0584E-09,1.22E-05,9.313522171,8.19941E-12,-12.53,0.138997578,14.72020638,0.234957566,0.001964637,0.241222465,0.010606253,3.802526029,0.216678337
63990,slide,1572944795860 ,675,895,95,18,-0.611111111,11.97560921,0.928019011,0.111111111,2.420709958,0.566185932,0.621129994,3.266984535,2.952778909,0.00038818,12.86063541,6.99562E-05,-0.001163723,-0.295549023,1.78316E-07,0.000131348,9.85407695,9.82151E-10,-1.16E-05,9.267052393,7.74404E-12,-10.3,0.255236296,17.17041119,0.352745741,0.009615385,0.41092251,-0.11177881,2.963750912,0.211456919
63991,slide,1572944795878 ,664,897,95,16,-0.625,6.482413176,0.899365537,0.0625,5.542209535,0.581459393,0.628117226,-1.25926986,2.951000902,-0.020558838,14.45725232,7.27111E-05,0.001200545,0.095724182,1.62093E-07,-7.78E-05,9.805307794,9.09076E-10,3.73E-06,9.450448166,7.2801E-12,-5.71,-1.005676022,19.99988758,0.475135363,0.02,-1.601096069,0.1901907,2.361934455,0.222218169
63992,slide,1572944795894 ,654,898,95,18,-0.277777778,6.452105091,0.876547503,0.111111111,5.182190827,0.593772762,0.299175823,-7.302352157,2.939197809,-0.001350117,16.15887261,7.17476E-05,-4.48E-05,12.93507408,1.71767E-07,-1.82E-05,10.22926947,8.39315E-10,3.48E-06,9.75666001,6.3062E-12,-21.8,0.431398112,19.63851688,0.622825897,0.064102564,1.44195513,-0.080108618,3.993202956,0.275747935
63993,slide,1572944795912 ,649,900,95,15,-0.266666667,5.944003473,0.851379195,0.066666667,-0.860524575,0.603222198,0.274873708,-3.554088063,2.923233271,-0.002155872,17.34478914,6.82429E-05,-0.000371665,12.50043363,1.7749E-07,4.45E-05,11.49915288,7.7666E-10,-2.79E-06,10.30927275,5.11589E-12,-14.04,0,15.38882694,0.79160321,0.033333333,0,0.226952606,7.368795688,0.387593672
63994,slide,1572944795927 ,645,901,95,17,-0.235294118,5.277236895,0.827093709,0.058823529,-2.886122745,0.614540616,0.242535625,2.430037241,2.901972104,-0.007730854,21.26339462,6.71425E-05,0.000295896,13.54333767,1.72392E-07,2.68E-06,14.58894294,7.42037E-10,-2.64E-06,10.39226297,3.67531E-12,-14.04,0.82566138,10.9716467,0.933373319,0,3.404289083,-0.200252299,8.818541955,0.522530421
63995,slide,1572944795944 ,641,902,95,18,-0.111111111,4.538907522,0.80407075,0,1.594566812,0.62860917,0.111111111,2.344701908,2.866984706,-0.002700617,23.92609909,6.65028E-05,0.000341517,17.38366943,1.43499E-07,-4.22E-05,15.33911349,7.41909E-10,6.85E-06,22.45598036,2.72418E-12,0,0,8.531079792,1.10050551,0.054054054,0,0,8.020471119,0.592047833
63996,slide,1572944795962 ,639,902,95,16,-0.0625,4.828958573,0.786295893,0,2.860189532,0.643412981,0.0625,2.037346105,2.820737336,0.003446691,22.67685179,6.486E-05,-0.000418165,22.07601471,1.14691E-07,8.11E-05,11.9060391,7.68716E-10,-9.52E-06,25.22257133,2.36055E-12,0,0,7.625602554,1.300937128,0,0,0,7.074775838,0.672904034
63997,slide,1572944795978 ,638,902,95,17,-0.117647059,6.514923151,0.771895333,0,2.47573381,0.659729162,0.117647059,2.649513026,2.773957433,-0.003243945,21.05854849,6.2637E-05,0.000880159,19.82264097,1.15441E-07,-7.12E-05,9.080527117,8.11862E-10,2.91E-06,13.43909809,2.6325E-12,0,0,7.189830029,1.529299526,0,0,0,6.589995051,0.774293505
63998,slide,1572944795995 ,636,902,95,16,-0.0625,8.039329583,0.758442998,0,2.251470664,0.678003534,0.0625,3.784101514,2.740351483,0.01171875,19.97326544,6.12899E-05,-0.000330308,14.96783347,1.23111E-07,-2.18E-05,7.888032279,8.60242E-10,5.47E-06,11.01009746,3.34926E-12,0,0,6.910479875,1.78169712,0,0,0,6.302438605,0.895873687
63999,slide,1572944796011 ,635,902,95,16,-0.25,8.642587598,0.747621216,0,2.04026144,0.699609554,0.25,4.506672063,2.705637488,0.006433824,18.71374191,5.93613E-05,-0.00067845,15.92760953,1.06445E-07,6.58E-05,7.310112229,9.01702E-10,-6.77E-06,10.38736856,4.25503E-12,0,0,6.827459551,2.075999734,0,0,0,6.146727766,1.02107565
64000,slide,1572944796027 ,631,902,95,17,-0.352941176,7.989778945,0.734741324,0,1.819322942,0.725323623,0.352941176,4.147219385,2.646318278,-0.004421376,18.07227431,5.69644E-05,0.000373552,25.98539735,8.29274E-08,-4.26E-05,7.124539251,9.34977E-10,3.86E-06,9.919152064,4.97997E-12,0,0,6.948709404,2.428161177,0,0,0,6.154118776,1.171442094
64001,slide,1572944796044 ,625,902,95,18,-0.277777778,6.377359104,0.717902974,0,1.503664825,0.758173941,0.277777778,2.622885284,2.577798323,0.001929012,18.75264153,5.63808E-05,-0.000350099,22.32510465,8.00569E-08,2.31E-05,7.071132735,9.5306E-10,1.38E-07,9.969910382,5.74908E-12,0,0,7.412004121,2.870958177,0,0,0.155958261,6.305801043,1.335006223
64002,slide,1572944796062 ,620,902,95,16,-0.3125,4.331202931,0.701814916,0,1.099840712,0.80299388,0.3125,1.144535373,2.532137134,-0.004372773,19.29094863,5.60442E-05,6.55E-05,6.514230139,8.67665E-08,2.56E-05,6.894403421,9.49034E-10,-5.67E-06,9.92171577,6.20165E-12,0,0.877265217,10.29563178,3.502465852,0,2.807248694,-0.108775371,6.74091096,1.544863946
64003,slide,1572944796078 ,615,902,95,17,-0.235294118,3.139832693,0.691169464,-0.058823529,0.820718468,0.857710325,0.242535625,0.937390165,2.510054577,-0.003324664,20.13278246,5.68774E-05,0.000474635,5.000418653,9.4187E-08,-6.51E-05,6.60658016,9.30836E-10,6.61E-06,9.765883598,6.65958E-12,14.04,0.258747374,22.87707541,4.572363926,0.06097561,1.066842753,-0.405675614,7.681359688,1.834943403
64004,slide,1572944796095 ,611,901,95,17,-0.176470588,3.081542167,0.686751,-0.058823529,0.859641247,0.909776852,0.186016333,1.288767077,2.501075444,0.004744137,22.22532889,6.01164E-05,-0.000632777,14.47208433,9.30501E-08,4.72E-05,6.694887324,9.19098E-10,-3.45E-06,9.889757124,7.15226E-12,18.43,-1.084408754,25.21732109,5.782851413,0.018867925,-5.829642683,0.342920158,9.148774557,2.188014169
64005,slide,1572944796112 ,608,900,95,15,-0.266666667,3.432592453,0.685270264,0,1.230092323,0.9587267,0.266666667,0.775988542,2.501496703,-0.006013072,23.46659414,6.30996E-05,0.000170191,25.59169645,7.43977E-08,-1.13E-05,7.539510119,9.31026E-10,8.26E-07,10.80038969,8.43139E-12,0,0,15.33780616,6.95178709,0.08,0,0,10.65492675,2.452411669
64006,slide,1572944796127 ,604,900,95,17,-0.176470588,3.578780577,0.686757308,0,2.006502378,1.003183783,0.176470588,-5.560077528,2.512380449,-0.003460208,22.41216197,6.39413E-05,5.10E-20,21.57289381,1.03904E-07,1.05E-06,8.44602713,9.40624E-10,5.14E-07,11.57779549,9.65883E-12,0,0,12.63750497,8.188492099,0,0,0,11.89496942,2.439070228
64007,slide,1572944796144 ,601,900,95,17,-0.117647059,3.360783456,0.688896408,0,2.794980107,1.043251094,0.117647059,-8.334512391,2.534939034,-0.003460208,20.84391493,6.45637E-05,1.78E-05,12.32396715,1.46019E-07,9.78E-06,8.923890418,9.2615E-10,-1.04E-06,11.67513726,1.02812E-11,0,0,12.02741348,9.708965608,0,0,0,13.96927677,2.68726348
64008,slide,1572944796161 ,599,900,95,17,-0.058823529,3.244419087,0.695870931,0,3.165777954,1.079985897,0.058823529,-2.189822473,2.570522066,-0.003156994,20.33311902,6.82078E-05,0.000184143,10.94353973,1.71121E-07,-7.85E-06,9.414275064,9.07115E-10,1.48E-07,11.83753399,1.12941E-11,0,0,11.87409142,11.51689976,0,0,5.294117647,16.28162016,3.436465616
64009,slide,1572944796178 ,598,900,95,194,-0.005154639,2.568438944,0.706163824,0,3.294926764,1.117073425,0.005154639,1.404729392,2.61949566,-2.66E-05,19.64457074,7.48145E-05,5.07E-05,11.04723348,1.75569E-07,-5.34E-06,10.18093106,8.88043E-10,6.54E-07,12.17307878,1.24405E-11,0,0.463917526,12.13527047,14.11606328,0,90,-0.463917526,17.07644536,4.111612279
64010,slide,1572944796372 ,597,900,95,6,0,0.564743805,0.724713411,0,3.330305619,1.152800165,0,1.875594719,2.682289309,0.009803922,18.28040409,8.44048E-05,-0.000985198,12.02841055,1.58826E-07,0.00012153,11.15516925,8.63092E-10,-1.95E-05,12.91054297,1.4011E-11,90,-15,12.65358653,17.49909913,0,0,0,16.77272749,3.97038085
64011,slide,1572944796378 ,597,900,95,17,-0.058823529,-2.314275037,0.751623496,0,3.351495863,1.191323105,0.058823529,1.897127099,2.759980903,0.003892734,16.66305908,9.5272E-05,-0.000256017,14.46572062,1.42615E-07,4.82E-06,11.80886114,8.04359E-10,9.64E-07,13.32268232,1.51543E-11,0,0,12.83574866,19.89061757,0,0,0,16.52262735,3.314910776
64012,slide,1572944796395 ,596,900,95,16,-0.125,-1.858252483,0.79294889,0,3.354051579,1.230896433,0.125,1.80822624,2.85367434,-0.000459559,15.38152931,0.000107729,-0.000174024,15.72971371,1.50223E-07,2.12E-05,12.28697483,7.19465E-10,-2.54E-06,13.35963423,1.53201E-11,0,0,12.81545022,20.24267498,0,0,0,16.92950138,2.977481793
64013,slide,1572944796411 ,594,900,95,17,-0.117647059,1.712491874,0.853048619,0,3.368686177,1.276998805,0.117647059,1.692129556,2.96472388,-0.003243945,13.81511008,0.000123752,0.000165289,13.60505392,1.91532E-07,-1.95E-05,13.33607219,6.48721E-10,2.39E-06,14.37029809,1.54695E-11,0,0,13.00887636,18.90157627,0,0,0,17.52424498,3.419688068
64014,slide,1572944796428 ,592,900,95,16,-0.0625,4.205103963,0.956710135,0,3.375992209,1.327844659,0.0625,1.584123597,3.094009698,-0.000434028,7.465767112,0.000143406,-0.000165774,11.02149713,2.66414E-07,2.11E-05,15.68059006,5.98264E-10,-1.91E-06,15.75716269,1.54884E-11,0,0,13.46408039,16.34283533,0,0,5.625,17.5254867,5.124893911
64015,slide,1572944796444 ,591,900,95,18,-0.055555556,5.413975253,1.115000563,0,3.39850404,1.391588543,0.055555556,1.535693046,3.249422829,-0.00308642,7.310187965,0.000167405,0.000171468,10.50981415,3.92596E-07,-9.53E-06,27.09037563,6.08681E-10,5.29E-07,18.42258146,1.59696E-11,0,5,13.510659,12.52434695,0,90,-5,16.68351596,7.003601282
64016,slide,1572944796462 ,590,900,95,59,0,5.979142555,1.305785226,0,3.405099875,1.467561669,0,1.556945336,3.436260268,0,19.30724095,0.00019309,0,12.08565977,6.44802E-07,0,27.28438779,7.1844E-10,6.56E-10,23.57768887,1.8639E-11,90,0,13.32451424,8.771702895,0,0,0,14.65537234,6.542830242
64017,click_left,1572944796521 ,590,900,95,77,0,6.274844636,1.509877427,0,3.416828313,1.571360773,0,1.675851431,3.67155092,0,19.79024647,0.000226237,0,13.62253276,9.93169E-07,3.87E-08,18.68533661,9.15898E-10,-1.67E-10,27.49566024,2.4713E-11,90,0,17.02131586,6.61086103,0,0,0,12.60871386,5.122279357
64018,release_left,1572944796598 ,590,900,95,78,0,7.290087403,1.741426955,0,3.309583321,1.708562629,0,1.879910253,3.968120211,0,12.15087803,0.000270294,2.98E-06,14.1515685,1.19733E-06,2.59E-08,20.37473158,1.11374E-09,2.79E-08,26.88204008,3.20218E-11,90,0,26.53120907,5.512575122,0,0,0,13.08564921,5.332396768
64019,click_left,1572944796676 ,590,900,95,78,0,8.940822225,2.012471593,0,3.645257501,1.946128465,0,2.161955691,4.372235404,0.000232448,15.88492523,0.000339217,5.00E-06,16.57147189,1.45248E-06,2.20E-06,19.83085195,1.3226E-09,-2.57E-07,23.62732326,4.10118E-11,90,-1.730769231,28.89997684,5.798684614,0,0,1.22383866,16.19219212,7.073608042
64020,release_left,1572944796754 ,590,900,95,78,0.012820513,10.39022081,2.292649069,-0.012820513,4.828221849,2.313369759,0.018130943,2.993234152,4.930475695,0.000622253,1.046832804,0.000469733,0.000176788,21.73981215,1.62641E-06,-1.79E-05,16.72981719,1.61857E-09,6.21E-06,20.69115236,5.0824E-11,-45,1.730769231,25.40855784,7.348461932,0,95.45941546,-2.954607891,20.36573132,7.925417701
64021,slide,1572944796832 ,591,899,95,15,0,12.04936543,2.531930033,-0.066666667,6.246881534,2.788501652,0.066666667,-5.180868502,5.931126935,0.014411736,1.842603082,0.00064856,-0.001216319,24.63164176,1.52824E-06,0.000466768,13.16424223,1.82276E-09,-5.80E-05,18.2252655,5.36057E-11,90,-9,26.22409623,7.409757047,0.2,-135,9.177718443,24.52327978,6.020548875
64022,slide,1572944796847 ,591,898,95,15,0.2,13.36262909,2.70440124,-0.2,7.429435399,3.407248182,0.282842712,-4.474501716,7.176622434,-0.003833051,20.51462311,0.001010415,0.005785207,21.59794378,2.17871E-06,-0.000403317,10.19682671,1.7728E-09,2.00E-05,15.96113107,4.87167E-11,-45,0.753995498,26.25479867,6.382714456,0.12,2.665776649,-0.296254917,25.1764723,4.815775936
64023,slide,1572944796862 ,594,895,95,16,0.1875,13.80487723,2.822566039,-0.125,8.072762586,4.001102353,0.225346955,6.429673264,8.124880596,0.082945052,16.9940824,0.001333366,-0.000264553,16.50806638,2.88915E-06,-0.000103463,8.491850967,1.63397E-09,1.93E-05,14.91494991,4.37078E-11,-33.69,-0.400677501,23.11777401,6.341533076,0.049180328,-1.778047109,0.118051293,21.29732622,4.308903805
64024,slide,1572944796878 ,597,893,95,16,1.1875,13.50845687,2.891535679,-1,8.473867734,4.442637629,1.552467794,7.693680732,8.634453012,0.07871221,14.77639251,0.001417773,-0.001919968,13.80360839,3.29688E-06,0.000205318,7.674288386,1.51172E-09,-3.29E-05,15.1481865,3.97102E-11,-40.1,0.171972406,17.94553626,5.852256959,0.012376238,0.110773574,-0.023424329,16.94150952,2.881710293
64025,slide,1572944796894 ,616,877,95,17,2.235294118,12.82338573,2.91664175,-1.705882353,9.011066919,4.755048153,2.811863154,7.581576274,8.639895203,0.047992726,14.61670722,0.00176165,0.001365117,12.5885104,3.48383E-06,-0.000321303,6.900339218,1.36635E-09,3.59E-05,15.85378142,3.34484E-11,-37.35,-0.742375981,12.30062631,4.288438611,0.010807736,-0.264015687,0.007813727,15.63898445,2.097674183
64026,slide,1572944796911 ,654,848,95,18,2.333333333,13.74932933,2.902656035,-2.777777778,9.420412454,4.74903848,3.627739493,7.526731434,8.113547287,0.071199707,14.81417184,0.002199326,-0.004097028,11.46450449,3.07811E-06,0.000288229,6.586653393,1.28841E-09,-3.76E-05,17.11423932,2.58895E-11,-49.97,-0.475895313,8.90729925,3.292621745,0.053951428,-0.131182328,0.005684769,16.21436053,1.526505386
64027,slide,1572944796929 ,696,798,95,16,2.5625,19.82259998,2.83656288,-4.1875,9.448096301,4.350506267,4.909334222,7.484105881,7.088472367,-0.002546794,14.86678237,0.00250341,0.001091092,11.13984336,2.87987E-06,-0.000387923,6.587222658,1.25092E-09,4.67E-05,19.24863329,1.86391E-11,-58.54,-0.141666099,7.818374053,2.87405505,0.037127029,-0.028856479,0.004673806,16.15085966,0.869879798
64028,slide,1572944796945 ,737,731,95,16,2.375,23.95501664,2.748113592,-4.25,9.45778149,3.918633857,4.868585524,7.660800647,5.831534882,0.014910671,14.82834318,0.002495852,-0.005115683,11.28073195,2.67325E-06,0.000358487,6.569771961,1.21072E-09,-2.11E-05,22.3413999,1.25507E-11,-60.8,0.223586955,7.295185844,2.588701536,0.009891278,0.045924418,0.002034357,19.75162571,0.446532265
64029,slide,1572944796961 ,775,663,95,17,2.764705882,20.19059474,2.698188661,-4.294117647,9.691675423,3.65127067,5.107156252,8.132545079,4.759800607,-0.066940258,13.56538906,0.001876616,0.000620108,11.19408711,2.45791E-06,2.14E-05,6.801837954,1.21116E-09,-2.58E-07,25.8046877,8.47989E-12,-57.23,0.400779619,7.08251388,2.389776051,0.015568509,0.078474125,0.003036565,27.18190148,0.291639285
64030,slide,1572944796978 ,822,590,95,17,2.529411765,15.74100367,2.671080131,-3.058823529,9.833236124,3.396964422,3.969171861,8.642761691,3.856723061,-0.056398424,12.1602198,0.001341624,0.000984553,11.70006103,2.46651E-06,1.71E-05,6.939622208,1.20117E-09,-1.76E-05,29.08199215,6.27663E-12,-50.41,0.516372342,6.868161058,2.1916581,0.029293994,0.130095738,5.91E-06,21.21310048,0.282083687
64031,slide,1572944796995 ,865,538,95,16,2.25,12.53056805,2.62170021,-2,9.649228635,3.075342763,3.010398645,9.117398339,3.045050707,-0.039661026,11.93373496,0.001151725,0.001274558,13.92376138,2.98616E-06,-0.00028181,7.889673981,1.25435E-09,4.60E-05,32.53785575,5.07876E-12,-41.63,0.391942341,6.959778403,2.038841791,0.037301647,0.130196159,-0.000470935,10.07911328,0.255908886
64032,slide,1572944797011 ,901,506,95,16,1.9375,9.704273395,2.565375292,-1.375,9.174355232,2.708916803,2.375822226,9.671383885,2.413710196,-0.019268097,13.30002434,0.001081025,-0.003234397,17.18754638,3.20578E-06,0.000453501,9.863988126,1.39384E-09,-4.51E-05,34.01687244,4.28036E-12,-35.36,0.291421209,7.308426989,1.880867581,0.027008778,0.122661201,-0.000722542,7.624805748,0.233331785
64033,slide,1572944797027 ,932,484,95,18,1.777777778,10.39397324,2.526673751,-1.055555556,8.651455693,2.364188851,2.067532674,10.61676433,2.040835251,-0.071018456,16.1903398,0.001147352,0.004021612,19.21396427,1.74106E-06,-0.000268417,11.62544336,1.47708E-09,2.08E-05,29.99814996,3.90604E-12,-30.7,0.229703965,8.334760894,1.757858925,0.020353982,0.111100525,0.010164239,5.903380145,0.212991209
64034,slide,1572944797045 ,964,465,95,17,0.705882353,12.83898937,2.508320375,-0.352941176,8.455276112,2.120166016,0.789200463,11.88382575,1.855005168,0.001370561,17.96397037,0.000859845,-0.000809902,7.929644759,3.53743E-07,0.000105452,12.81320084,1.48452E-09,-1.17E-05,22.07028703,3.87061E-12,-26.57,0.232069778,10.32897515,1.643180084,0.014057009,0.29405682,0.009492679,4.822077527,0.204698003
64035,slide,1572944797062 ,976,459,95,16,0.75,13.17256636,2.457179754,-0.3125,8.462796322,1.924598159,0.8125,12.66785994,1.709255295,-0.01239777,10.96302583,0.00038057,0.000982786,9.85976878,3.72022E-07,-9.34E-05,13.08817193,1.50877E-09,1.22E-05,11.84401579,3.71934E-12,-22.62,0.370038795,13.43558412,1.557015636,0.017216643,0.455432363,-0.019819389,4.648772929,0.201569297
64036,slide,1572944797078 ,988,454,95,17,0.588235294,11.08121166,2.33893003,-0.176470588,8.401577218,1.73395756,0.614135677,13.67090565,1.697218051,0.003326809,15.85640395,0.000277147,-0.000511774,7.171011778,3.66869E-07,0.000102418,12.31597653,1.63979E-09,-2.13E-05,12.87537442,3.48449E-12,-16.7,0.084948561,13.79050567,1.477934256,0.025547445,0.138322139,-0.053059355,5.105977771,0.203406188
64037,slide,1572944797095 ,998,451,95,17,0.647058824,10.29204169,2.21734814,-0.176470588,8.426756679,1.559661769,0.670691427,15.46086499,1.822414929,-0.005373344,33.22927946,0.000245735,0.00122933,8.291597872,2.81385E-07,-0.000259877,11.22718703,1.86361E-09,3.55E-05,19.86089835,3.84491E-12,-15.26,-0.512198251,10.72012902,1.414903,0.006289308,-0.763686892,0.07793668,6.691064173,0.207714401
64038,slide,1572944797112 ,1009,448,95,17,0.529411765,12.46540218,2.124018767,-0.235294118,8.623551816,1.399698711,0.579344577,14.95275006,1.945021384,0.015525263,34.09753488,0.000216063,-0.003188573,24.47399664,6.7429E-07,0.000343914,10.37383671,2.11851E-09,-3.02E-05,18.91570311,5.29739E-12,-23.96,0.325149421,9.774859736,1.348853354,0.037861915,0.56123667,-0.070822217,7.260615715,0.20721667
64039,slide,1572944797129 ,1018,444,95,15,0.8,12.94839124,2.023083432,-0.266666667,8.717847593,1.234378185,0.843274043,11.96460144,2.004975134,-0.038680481,24.68239088,0.000287244,0.002657962,22.13457939,7.08997E-07,-0.000170249,9.215122661,2.2367E-09,1.11E-05,16.74976473,7.24033E-12,-18.43,-0.542006824,10.44894267,1.286233246,0.023762376,-0.642741026,0.270259285,4.851267322,0.185231538
64040,slide,1572944797144 ,1030,440,95,17,0.235294118,10.60026613,1.899985429,-0.117647059,7.678320076,1.0598453,0.263066821,9.103833809,1.960826842,0.001188944,18.25082898,0.000293337,0.000104225,24.45031112,5.42511E-07,-3.95E-06,8.26009513,2.27385E-09,3.19E-06,14.89810319,9.17038E-12,-26.57,0.897359924,-3.396795604,1.189460078,0.02739726,3.411148242,-0.32168801,5.762463646,0.193114103
64041,slide,1572944797161 ,1034,438,95,18,0.277777778,8.975419034,1.800698435,-0.055555556,5.403692526,0.9179343,0.283278862,7.914632152,1.876307218,0.002960774,17.86923267,0.000263579,3.70E-05,32.97505698,4.85202E-07,5.03E-05,8.700935543,2.61162E-09,-1.01E-05,14.32469981,1.26405E-11,-11.31,-0.582859834,-6.789361805,1.170997259,0.066666667,-2.057547924,0.065164548,6.461317425,0.203132367
64042,slide,1572944797179 ,1039,437,95,16,0.3125,8.298458789,1.729719651,-0.125,4.89305097,0.827276863,0.3365728,7.893388395,1.761203628,0.003626714,7.910149095,0.000203415,0.000942483,36.7172352,7.23623E-07,-0.000130859,9.603509596,3.08831E-09,3.38E-05,14.53015914,1.77177E-11,-21.8,-0.297727606,3.853418138,1.242899388,0.04587156,-0.884586055,0.160660703,0.713699722,0.209348216
64043,slide,1572944797195 ,1044,435,95,17,0.352941176,8.927544963,1.707980824,-0.176470588,5.974739804,0.744528764,0.394600231,9.278893328,1.638243816,0.018706436,13.17934389,0.000298491,-0.001151255,34.68969993,1.19299E-06,0.000409664,10.94295475,3.65061E-09,-8.48E-05,14.42146076,2.17105E-11,-26.57,0.665290146,3.909717378,1.341456578,0.020547945,1.685985189,-0.073636329,2.211323642,0.216349548
64044,slide,1572944797212 ,1050,432,95,16,0.6875,11.64712653,1.879017484,-0.1875,7.084841397,0.666683477,0.712609641,12.56940688,1.620258442,-0.0008649,29.36859619,0.000512386,0.005813026,31.6333932,1.76986E-06,-0.001032075,13.36183614,4.45266E-09,0.00013379,13.59709866,2.23131E-11,-15.26,0.309392015,0.550023562,1.436172484,0.046153846,0.434167596,0.005880858,10.33944547,0.27091172
64045,slide,1572944797228 ,1061,429,95,16,0.6875,13.6938226,1.981127497,-0.125,8.068974812,0.599561955,0.698771243,14.82447143,1.51265278,0.092143514,27.16120779,0.000828573,-0.010700176,25.3759972,1.95999E-06,0.001108566,15.63150733,4.46157E-09,-0.000119766,12.27940424,1.99568E-11,-10.3,0.36913382,4.74371469,1.711622557,0.021611002,0.528261321,-0.025987889,13.70741741,0.326135553
64046,slide,1572944797244 ,1072,427,95,18,2.166666667,13.36225124,1.679230573,-0.166666667,4.672534736,0.538535876,2.173067468,14.49146459,1.148465566,-0.079059304,22.64633491,0.000915847,0.007036883,17.16661347,1.14259E-06,-0.000807693,16.92281378,3.35933E-09,8.38E-05,11.29991183,1.8051E-11,-4.4,0.24437252,-6.286433387,2.143968795,0.017821782,0.1124551,0.026738681,20.84389089,0.412362075
64047,slide,1572944797262 ,1111,424,95,16,0.75,10.05038938,1.341596345,0,7.071716561,0.500574104,0.75,11.643963,0.75303603,0.047604583,17.11459874,0.000576681,-0.007501584,15.74011024,1.05392E-06,0.000700868,17.45048125,2.33278E-09,-5.70E-05,10.9540402,1.79244E-11,0,0.445313522,-4.215173919,2.823970095,0.013793103,0.593751362,-0.055520908,10.05100047,0.438051555
